station_1,station_2,s1_strip,s2_strip,trains,geometry_x,city1,geometry_y,city2,dist
Nanjingnan Railway Station,Guiyangbei Railway Station,nanjing,guiyang,222,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (11882300.671931814 3081970.424612586 0),guiyang,1.5099952158925491
Nanjingnan Railway Station,Guiyangbei Railway Station,nanjing,guiyang,222,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (11877718.974088352 3068602.6256535393 0),guiyang,1.5202325837993955
Nanjingnan Railway Station,Guiyangbei Railway Station,nanjing,guiyang,222,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (11875221.188244483 3077703.8436614233 0),guiyang,1.5182433200212477
Nanjingnan Railway Station,Changxing Railway Station,nanjing,changxing,1,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13355046.91023802 3638421.887438371 0),changxing,0.8612366953181856
Nanjingnan Railway Station,Changxing Railway Station,nanjing,changxing,1,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13355046.91023802 3638421.887438371 0),changxing,0.17839866101152008
Nanjingnan Railway Station,Changxing Railway Station,nanjing,changxing,1,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13355046.91023802 3638421.887438371 0),changxing,0.18937414698278002
Nanjingnan Railway Station,Huangshanbei Railway Station,nanjing,huangshan,304,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13165492.195083763 3480203.8420113465 0),huangshan,0.662174983370038
Nanjingnan Railway Station,Huangshanbei Railway Station,nanjing,huangshan,304,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13165492.195083763 3480203.8420113465 0),huangshan,0.285324791091514
Nanjingnan Railway Station,Huangshanbei Railway Station,nanjing,huangshan,304,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13165492.195083763 3480203.8420113465 0),huangshan,0.3005206484189163
Nanjingnan Railway Station,Jiangning Railway Station,nanjing,jiangning,924,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13201571.399092592 3740510.191661574 0),jiangning,0.9249696347819628
Nanjingnan Railway Station,Jiangning Railway Station,nanjing,jiangning,924,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13235240.149847109 3755248.607143473 0),jiangning,0.9447376045905373
Nanjingnan Railway Station,Jiangning Railway Station,nanjing,jiangning,924,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13201571.399092592 3740510.191661574 0),jiangning,0.029363246776332855
Nanjingnan Railway Station,Jiangning Railway Station,nanjing,jiangning,924,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13235240.149847109 3755248.607143473 0),jiangning,0.012009112567560029
Nanjingnan Railway Station,Jiangning Railway Station,nanjing,jiangning,924,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13201571.399092592 3740510.191661574 0),jiangning,0.04106828670201858
Nanjingnan Railway Station,Jiangning Railway Station,nanjing,jiangning,924,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13235240.149847109 3755248.607143473 0),jiangning,0.022793661790087204
Nanjingnan Railway Station,Nanningdong Railway Station,nanjing,nanning,333,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (12057110.204927696 2611474.926515721 0),nanning,1.0387198296047648
Nanjingnan Railway Station,Nanningdong Railway Station,nanjing,nanning,333,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (12068082.499482013 2613307.55793596 0),nanning,1.0276049763587147
Nanjingnan Railway Station,Nanningdong Railway Station,nanjing,nanning,333,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (12057110.204927696 2611474.926515721 0),nanning,1.636919925425036
Nanjingnan Railway Station,Nanningdong Railway Station,nanjing,nanning,333,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (12068082.499482013 2613307.55793596 0),nanning,1.6278255653713338
Nanjingnan Railway Station,Nanningdong Railway Station,nanjing,nanning,333,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (12057110.204927696 2611474.926515721 0),nanning,1.6477587701855647
Nanjingnan Railway Station,Nanningdong Railway Station,nanjing,nanning,333,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (12068082.499482013 2613307.55793596 0),nanning,1.6387080690904903
Nanjingnan Railway Station,Sanming Railway Station,nanjing,sanming,111,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13113532.543138454 3045990.1565413773 0),sanming,0.22511747781160482
Nanjingnan Railway Station,Sanming Railway Station,nanjing,sanming,111,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13113532.543138454 3045990.1565413773 0),sanming,0.7219767525871204
Nanjingnan Railway Station,Sanming Railway Station,nanjing,sanming,111,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13113532.543138454 3045990.1565413773 0),sanming,0.7373125897283063
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,0.4323000752781382
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,0.27705686732599466
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,0.4672133946265447
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,0.28136964164557837
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,0.5873120375202515
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,0.7646181293023225
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,0.5353492174880634
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,0.7481741564895928
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,0.6010593281476242
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,0.7801070558113722
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,0.5491809869387798
Nanjingnan Railway Station,Fuzhou Railway Station,nanjing,fuzhou,116,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,0.7636727726170847
Nanjingnan Railway Station,Shamenbei Railway Station,nanjing,shamen,223,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13143398.869999725 2831449.433189619 0),shamen,0.06998384605948575
Nanjingnan Railway Station,Shamenbei Railway Station,nanjing,shamen,223,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13148066.214165106 2810839.878800754 0),shamen,0.07552597966067563
Nanjingnan Railway Station,Shamenbei Railway Station,nanjing,shamen,223,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13143398.869999725 2831449.433189619 0),shamen,0.931510203199072
Nanjingnan Railway Station,Shamenbei Railway Station,nanjing,shamen,223,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13148066.214165106 2810839.878800754 0),shamen,0.951660378553937
Nanjingnan Railway Station,Shamenbei Railway Station,nanjing,shamen,223,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13143398.869999725 2831449.433189619 0),shamen,0.946976301074303
Nanjingnan Railway Station,Shamenbei Railway Station,nanjing,shamen,223,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13148066.214165106 2810839.878800754 0),shamen,0.9671359150791531
Nanjingnan Railway Station,Jurongxi Railway Station,nanjing,jurong,388,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13244217.694304574 3741615.0059047113 0),jurong,0.932905956271177
Nanjingnan Railway Station,Jurongxi Railway Station,nanjing,jurong,388,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13244217.694304574 3741615.0059047113 0),jurong,0.026973769608841004
Nanjingnan Railway Station,Jurongxi Railway Station,nanjing,jurong,388,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13244217.694304574 3741615.0059047113 0),jurong,0.039100602734586376
Nanjingnan Railway Station,Taizhou Railway Station,nanjing,taizhou,82,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13501498.221849564 3336140.026828585 0),taizhou,0.666946055225338
Nanjingnan Railway Station,Taizhou Railway Station,nanjing,taizhou,82,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13501498.221849564 3336140.026828585 0),taizhou,0.5061744826468043
Nanjingnan Railway Station,Taizhou Railway Station,nanjing,taizhou,82,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13501498.221849564 3336140.026828585 0),taizhou,0.5193064301212156
Nanjingnan Railway Station,Wawushan Railway Station,nanjing,wawushan,84,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13276996.942660412 3705792.4432812273 0),wawushan,0.9045067489757199
Nanjingnan Railway Station,Wawushan Railway Station,nanjing,wawushan,84,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13276996.942660412 3705792.4432812273 0),wawushan,0.07543195320958213
Nanjingnan Railway Station,Wawushan Railway Station,nanjing,wawushan,84,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13276996.942660412 3705792.4432812273 0),wawushan,0.08725154803546566
Nanjingnan Railway Station,Maanshandong Railway Station,nanjing,maanshan,1950,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13195453.939891854 3723302.3565375987 0),maanshan,0.9070890740797676
Nanjingnan Railway Station,Maanshandong Railway Station,nanjing,maanshan,1950,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13195453.939891854 3723302.3565375987 0),maanshan,0.04607043583323419
Nanjingnan Railway Station,Maanshandong Railway Station,nanjing,maanshan,1950,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13195453.939891854 3723302.3565375987 0),maanshan,0.058990808839425285
Nanjingnan Railway Station,Wuhu Railway Station,nanjing,wuhu,11,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,POINT Z (13178665.49137427 3678273.5496237637 0),wuhu,0.8602803913839513
Nanjingnan Railway Station,Wuhu Railway Station,nanjing,wuhu,11,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,POINT Z (13178665.49137427 3678273.5496237637 0),wuhu,0.09298992935831671
Nanjingnan Railway Station,Wuhu Railway Station,nanjing,wuhu,11,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,POINT Z (13178665.49137427 3678273.5496237637 0),wuhu,0.10676683063678466
Nanling Railway Station,Jixibei Railway Station,nanling,ji,126,POINT Z (13168358.86299593 3611559.532835259 0),nanling,POINT Z (13022731.377064614 4393306.540143433 0),ji,0.7951954150358023
Nanling Railway Station,Jixibei Railway Station,nanling,ji,126,POINT Z (13168358.86299593 3611559.532835259 0),nanling,POINT Z (13011676.229528375 4393063.6699935505 0),ji,0.7970559353181267
Nanling Railway Station,Jixibei Railway Station,nanling,ji,126,POINT Z (13168358.86299593 3611559.532835259 0),nanling,POINT Z (13198460.379109515 3512963.563989763 0),ji,0.10308863344189997
Nanling Railway Station,Jingxian Railway Station,nanling,jingxian,336,POINT Z (13168358.86299593 3611559.532835259 0),nanling,POINT Z (13178384.585656129 3588702.7910221913 0),jingxian,0.02495888140859815
Nanling Railway Station,Tonglingbei Railway Station,nanling,tongling,926,POINT Z (13168358.86299593 3611559.532835259 0),nanling,POINT Z (13119816.372323805 3622493.368481954 0),tongling,0.04975863907506149
Nanling Railway Station,Tonglingbei Railway Station,nanling,tongling,926,POINT Z (13168358.86299593 3611559.532835259 0),nanling,POINT Z (13137573.317888444 3634763.770300258 0),tongling,0.03855108849172867
Nanling Railway Station,Chaohudong Railway Station,nanling,chaohu,111,POINT Z (13168358.86299593 3611559.532835259 0),nanling,POINT Z (13126478.0952242 3714141.955371564 0),chaohu,0.11080231099831153
Nanling Railway Station,Wuwei Railway Station,nanling,wuwei,201,POINT Z (13168358.86299593 3611559.532835259 0),nanling,POINT Z (13131680.190393472 3672618.9253122215 0),wuwei,0.07122902802603746
Nanling Railway Station,Jingde Railway Station,nanling,jingde,547,POINT Z (13168358.86299593 3611559.532835259 0),nanling,POINT Z (13193858.897900097 3541825.4750441047 0),jingde,0.07425018919931312
Nanning Railway Station,Nanningdong Railway Station,nanning,nanning,225,POINT Z (12057110.204927696 2611474.926515721 0),nanning,POINT Z (12057110.204927696 2611474.926515721 0),nanning,0.0
Nanning Railway Station,Nanningdong Railway Station,nanning,nanning,225,POINT Z (12057110.204927696 2611474.926515721 0),nanning,POINT Z (12068082.499482013 2613307.55793596 0),nanning,0.011124288098981933
Nanning Railway Station,Nanningdong Railway Station,nanning,nanning,225,POINT Z (12068082.499482013 2613307.55793596 0),nanning,POINT Z (12057110.204927696 2611474.926515721 0),nanning,0.011124288098981933
Nanning Railway Station,Nanningdong Railway Station,nanning,nanning,225,POINT Z (12068082.499482013 2613307.55793596 0),nanning,POINT Z (12068082.499482013 2613307.55793596 0),nanning,0.0
Nanning Railway Station,Fuzhou Railway Station,nanning,fuzhou,111,POINT Z (12057110.204927696 2611474.926515721 0),nanning,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,1.0927733383443545
Nanning Railway Station,Fuzhou Railway Station,nanning,fuzhou,111,POINT Z (12057110.204927696 2611474.926515721 0),nanning,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,1.2919189969489577
Nanning Railway Station,Fuzhou Railway Station,nanning,fuzhou,111,POINT Z (12057110.204927696 2611474.926515721 0),nanning,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,1.1419132427794614
Nanning Railway Station,Fuzhou Railway Station,nanning,fuzhou,111,POINT Z (12057110.204927696 2611474.926515721 0),nanning,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,1.289274868879667
Nanning Railway Station,Fuzhou Railway Station,nanning,fuzhou,111,POINT Z (12068082.499482013 2613307.55793596 0),nanning,POINT Z (12951665.113995776 3239109.440909619 0),fuzhou,1.0827493862405801
Nanning Railway Station,Fuzhou Railway Station,nanning,fuzhou,111,POINT Z (12068082.499482013 2613307.55793596 0),nanning,POINT Z (13289947.023334373 2997697.755797605 0),fuzhou,1.2809015336321008
Nanning Railway Station,Fuzhou Railway Station,nanning,fuzhou,111,POINT Z (12068082.499482013 2613307.55793596 0),nanning,POINT Z (12981168.26157494 3282356.8550101635 0),fuzhou,1.131968449583427
Nanning Railway Station,Fuzhou Railway Station,nanning,fuzhou,111,POINT Z (12068082.499482013 2613307.55793596 0),nanning,POINT Z (13282085.627870172 3013550.6665344182 0),fuzhou,1.2782793676332236
