,station_1,station_2,s1_strip,s2_strip,trains,geometry_x,city1,geometry_y,city2,dist_x,pop1,pop2
1041,Xiangyangdong Railway Station,Yantai Railway Station,xiangyang,yantai,26,POINT Z (12484497.973662259 3771095.699993821 0),xiangyang,POINT Z (13511684.260940466 4515731.505384742 0),yantai,1268.697817229372,656290,1104408
1042,Xiangyangdong Railway Station,Yantai Railway Station,xiangyang,yantai,26,POINT Z (12484497.973662259 3771095.699993821 0),xiangyang,POINT Z (13513805.884310005 4499282.967938185 0),yantai,1260.8455385646196,656290,1104408
1043,Xiangyangdong Railway Station,Yantai Railway Station,xiangyang,yantai,26,POINT Z (12492304.313400622 3776357.1652474827 0),xiangyang,POINT Z (13511684.260940466 4515731.505384742 0),yantai,1259.28943944581,656290,1104408
1044,Xiangyangdong Railway Station,Yantai Railway Station,xiangyang,yantai,26,POINT Z (12492304.313400622 3776357.1652474827 0),xiangyang,POINT Z (13513805.884310005 4499282.967938185 0),yantai,1251.4340476294915,656290,1104408
1045,Xianningbei Railway Station,Changshanan Railway Station,xianning,changsha,774,POINT Z (12723841.682937715 3482928.7977435063 0),xianning,POINT Z (12585680.700380636 3267902.908761237 0),changsha,255.58675637394185,132891,3669011
1046,Xianningbei Railway Station,Changshanan Railway Station,xianning,changsha,774,POINT Z (12728215.242721744 3486702.6965575237 0),xianning,POINT Z (12585680.700380636 3267902.908761237 0),changsha,261.13108374930994,132891,3669011
1047,Xianningbei Railway Station,Changshanan Railway Station,xianning,changsha,774,POINT Z (12723359.673104806 3490959.3062423686 0),xianning,POINT Z (12585680.700380636 3267902.908761237 0),changsha,262.12526773976464,132891,3669011
1048,Xianningbei Railway Station,Wuhan Railway Station,xianning,wuhan,5610,POINT Z (12723841.682937715 3482928.7977435063 0),xianning,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,100.07501402204156,132891,2555926
1049,Xianningbei Railway Station,Wuhan Railway Station,xianning,wuhan,5610,POINT Z (12728215.242721744 3486702.6965575237 0),xianning,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,95.8341691371384,132891,2555926
1050,Xianningbei Railway Station,Wuhan Railway Station,xianning,wuhan,5610,POINT Z (12723359.673104806 3490959.3062423686 0),xianning,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,92.1910221331094,132891,2555926
1051,Xianningbei Railway Station,Yueyangdong Railway Station,xianning,yueyang,2459,POINT Z (12723841.682937715 3482928.7977435063 0),xianning,POINT Z (12601695.653097484 3422610.9656750713 0),yueyang,136.2273594810033,132891,230210
1052,Xianningbei Railway Station,Yueyangdong Railway Station,xianning,yueyang,2459,POINT Z (12728215.242721744 3486702.6965575237 0),xianning,POINT Z (12601695.653097484 3422610.9656750713 0),yueyang,141.82720657969597,132891,230210
1053,Xianningbei Railway Station,Yueyangdong Railway Station,xianning,yueyang,2459,POINT Z (12723359.673104806 3490959.3062423686 0),xianning,POINT Z (12601695.653097484 3422610.9656750713 0),yueyang,139.54794668014722,132891,230210
1054,Xianningbei Railway Station,Hefeinan Railway Station,xianning,hefei,2,POINT Z (12723841.682937715 3482928.7977435063 0),xianning,POINT Z (13047815.489511937 3741745.8354292926 0),hefei,414.6628586486098,132891,138463
1055,Xianningbei Railway Station,Hefeinan Railway Station,xianning,hefei,2,POINT Z (12723841.682937715 3482928.7977435063 0),xianning,POINT Z (13056105.745874763 3737160.9749078625 0),hefei,418.3699408719068,132891,138463
1056,Xianningbei Railway Station,Hefeinan Railway Station,xianning,hefei,2,POINT Z (12723841.682937715 3482928.7977435063 0),xianning,POINT Z (13059093.506238472 3748582.5311380136 0),hefei,427.7448902008318,132891,138463
1057,Xianningbei Railway Station,Hefeinan Railway Station,xianning,hefei,2,POINT Z (12728215.242721744 3486702.6965575237 0),xianning,POINT Z (13047815.489511937 3741745.8354292926 0),hefei,408.890352581125,132891,138463
1058,Xianningbei Railway Station,Hefeinan Railway Station,xianning,hefei,2,POINT Z (12728215.242721744 3486702.6965575237 0),xianning,POINT Z (13056105.745874763 3737160.9749078625 0),hefei,412.60335826572657,132891,138463
1059,Xianningbei Railway Station,Hefeinan Railway Station,xianning,hefei,2,POINT Z (12728215.242721744 3486702.6965575237 0),xianning,POINT Z (13059093.506238472 3748582.5311380136 0),hefei,421.97330843046217,132891,138463
1060,Xianningbei Railway Station,Hefeinan Railway Station,xianning,hefei,2,POINT Z (12723359.673104806 3490959.3062423686 0),xianning,POINT Z (13047815.489511937 3741745.8354292926 0),hefei,410.0798215250804,132891,138463
1061,Xianningbei Railway Station,Hefeinan Railway Station,xianning,hefei,2,POINT Z (12723359.673104806 3490959.3062423686 0),xianning,POINT Z (13056105.745874763 3737160.9749078625 0),hefei,413.9265763363146,132891,138463
1062,Xianningbei Railway Station,Hefeinan Railway Station,xianning,hefei,2,POINT Z (12723359.673104806 3490959.3062423686 0),xianning,POINT Z (13059093.506238472 3748582.5311380136 0),hefei,423.1866405219525,132891,138463
1063,Xuzhoudong Railway Station,Nanjingnan Railway Station,xuzhou,nanjing,2617,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,1240.4596154046903,2532907,2777090
1064,Xuzhoudong Railway Station,Nanjingnan Railway Station,xuzhou,nanjing,2617,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,352.8208057437622,2532907,2777090
1065,Xuzhoudong Railway Station,Nanjingnan Railway Station,xuzhou,nanjing,2617,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,339.4079624139892,2532907,2777090
1066,Xuzhoudong Railway Station,Nanjingnan Railway Station,xuzhou,nanjing,2617,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,1240.6678201824784,2532907,2777090
1067,Xuzhoudong Railway Station,Nanjingnan Railway Station,xuzhou,nanjing,2617,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,347.8329293951445,2532907,2777090
1068,Xuzhoudong Railway Station,Nanjingnan Railway Station,xuzhou,nanjing,2617,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,334.2058002805147,2532907,2777090
1069,Xuzhoudong Railway Station,Changshanan Railway Station,xuzhou,changsha,109,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (12585680.700380636 3267902.908761237 0),changsha,920.5159034348382,2532907,3669011
1070,Xuzhoudong Railway Station,Changshanan Railway Station,xuzhou,changsha,109,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (12585680.700380636 3267902.908761237 0),changsha,926.3561858839912,2532907,3669011
1071,Xuzhoudong Railway Station,Nanchangxi Railway Station,xuzhou,nanchang,111,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,745.3458561185876,2532907,165182
1072,Xuzhoudong Railway Station,Nanchangxi Railway Station,xuzhou,nanchang,111,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,753.1148572189026,2532907,165182
1073,Xuzhoudong Railway Station,Nanchangxi Railway Station,xuzhou,nanchang,111,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,747.9024072340146,2532907,165182
1074,Xuzhoudong Railway Station,Nanchangxi Railway Station,xuzhou,nanchang,111,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,755.8507891207863,2532907,165182
1075,Xuzhoudong Railway Station,Hangzhoudong Railway Station,xuzhou,hangzhou,111,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,638.9672971996644,2532907,3888002
1076,Xuzhoudong Railway Station,Hangzhoudong Railway Station,xuzhou,hangzhou,111,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,621.1432876134287,2532907,3888002
1077,Xuzhoudong Railway Station,Hangzhoudong Railway Station,xuzhou,hangzhou,111,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,624.5305767856183,2532907,3888002
1078,Xuzhoudong Railway Station,Hangzhoudong Railway Station,xuzhou,hangzhou,111,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13390644.445162907 3525998.476551482 0),hangzhou,633.516516911597,2532907,3888002
1079,Xuzhoudong Railway Station,Hangzhoudong Railway Station,xuzhou,hangzhou,111,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13381522.455762453 3541321.759809539 0),hangzhou,615.6860419797601,2532907,3888002
1080,Xuzhoudong Railway Station,Hangzhoudong Railway Station,xuzhou,hangzhou,111,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13378205.238463944 3535214.189949766 0),hangzhou,619.1654028221207,2532907,3888002
1081,Xuzhoudong Railway Station,Zaozhuang Railway Station,xuzhou,zaozhuang,2348,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13057768.324844984 4134225.4155090884 0),zaozhuang,70.50034071838311,2532907,677724
1082,Xuzhoudong Railway Station,Zaozhuang Railway Station,xuzhou,zaozhuang,2348,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13057768.324844984 4134225.4155090884 0),zaozhuang,69.24940428689493,2532907,677724
1083,Xuzhoudong Railway Station,Shanghai Railway Station,xuzhou,shanghai,222,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,618.9303515781714,2532907,4165757
1084,Xuzhoudong Railway Station,Shanghai Railway Station,xuzhou,shanghai,222,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,612.954437427868,2532907,4165757
1085,Xuzhoudong Railway Station,Shanghai Railway Station,xuzhou,shanghai,222,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,624.91101674167,2532907,4165757
1086,Xuzhoudong Railway Station,Shanghai Railway Station,xuzhou,shanghai,222,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13519890.3616607 3665472.189793042 0),shanghai,610.913601892415,2532907,4165757
1087,Xuzhoudong Railway Station,Shanghai Railway Station,xuzhou,shanghai,222,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13513619.73797257 3667315.7554583913 0),shanghai,604.9700718139416,2532907,4165757
1088,Xuzhoudong Railway Station,Shanghai Railway Station,xuzhou,shanghai,222,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13516935.750460241 3652860.7181513165 0),shanghai,617.0321994762068,2532907,4165757
1089,Xuzhoudong Railway Station,Zhengzhoudong Railway Station,xuzhou,zhengzhou,599,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,387.5189088126909,2532907,2554862
1090,Xuzhoudong Railway Station,Zhengzhoudong Railway Station,xuzhou,zhengzhou,599,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,400.29032004555165,2532907,2554862
1091,Xuzhoudong Railway Station,Zhengzhoudong Railway Station,xuzhou,zhengzhou,599,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,426.0091049153788,2532907,2554862
1092,Xuzhoudong Railway Station,Zhengzhoudong Railway Station,xuzhou,zhengzhou,599,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,398.1751744350945,2532907,2554862
1093,Xuzhoudong Railway Station,Zhengzhoudong Railway Station,xuzhou,zhengzhou,599,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,410.9679782066764,2532907,2554862
1094,Xuzhoudong Railway Station,Zhengzhoudong Railway Station,xuzhou,zhengzhou,599,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,436.7086862688104,2532907,2554862
1095,Xuzhoudong Railway Station,Ningbo Railway Station,xuzhou,ningbo,222,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,752.9977031049574,2532907,3586581
1096,Xuzhoudong Railway Station,Ningbo Railway Station,xuzhou,ningbo,222,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,757.8768832097397,2532907,3586581
1097,Xuzhoudong Railway Station,Ningbo Railway Station,xuzhou,ningbo,222,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13528989.0397579 3486197.063300542 0),ningbo,746.3849409017334,2532907,3586581
1098,Xuzhoudong Railway Station,Ningbo Railway Station,xuzhou,ningbo,222,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,POINT Z (13534337.914907798 3484311.096416954 0),ningbo,751.2305938917269,2532907,3586581
1099,Yanjixi Railway Station,Dunhua Railway Station,yanji,dunhua,1,POINT Z (14405589.839188607 5297169.426577908 0),yanji,POINT Z (14275407.86414337 5369876.5154540725 0),dunhua,149.10958185014596,429264,120642
1100,Yantai Railway Station,Changshanan Railway Station,yantai,changsha,111,POINT Z (13511684.260940466 4515731.505384742 0),yantai,POINT Z (12585680.700380636 3267902.908761237 0),changsha,1553.8850667668023,1104408,3669011
1101,Yantai Railway Station,Changshanan Railway Station,yantai,changsha,111,POINT Z (13513805.884310005 4499282.967938185 0),yantai,POINT Z (12585680.700380636 3267902.908761237 0),changsha,1541.983530126878,1104408,3669011
1102,Yantai Railway Station,Chengdudong Railway Station,yantai,chengdu,93,POINT Z (13511684.260940466 4515731.505384742 0),yantai,POINT Z (11585118.164053565 3593852.2752398853 0),chengdu,2135.771111483275,1104408,851454
1103,Yantai Railway Station,Chengdudong Railway Station,yantai,chengdu,93,POINT Z (13511684.260940466 4515731.505384742 0),yantai,POINT Z (11574753.182332112 3592032.4728066684 0),chengdu,2145.90817745415,1104408,851454
1104,Yantai Railway Station,Chengdudong Railway Station,yantai,chengdu,93,POINT Z (13511684.260940466 4515731.505384742 0),yantai,POINT Z (11592731.413233338 3584922.353970721 0),chengdu,2132.7882473605737,1104408,851454
1105,Yantai Railway Station,Chengdudong Railway Station,yantai,chengdu,93,POINT Z (13511684.260940466 4515731.505384742 0),yantai,POINT Z (11584309.365614036 3582110.8007241627 0),chengdu,2141.5932403949832,1104408,851454
1106,Yantai Railway Station,Chengdudong Railway Station,yantai,chengdu,93,POINT Z (13513805.884310005 4499282.967938185 0),yantai,POINT Z (11585118.164053565 3593852.2752398853 0),chengdu,2130.6433445201724,1104408,851454
1107,Yantai Railway Station,Chengdudong Railway Station,yantai,chengdu,93,POINT Z (13513805.884310005 4499282.967938185 0),yantai,POINT Z (11574753.182332112 3592032.4728066684 0),chengdu,2140.8009814002216,1104408,851454
1108,Yantai Railway Station,Chengdudong Railway Station,yantai,chengdu,93,POINT Z (13513805.884310005 4499282.967938185 0),yantai,POINT Z (11592731.413233338 3584922.353970721 0),chengdu,2127.5766627309704,1104408,851454
1109,Yantai Railway Station,Chengdudong Railway Station,yantai,chengdu,93,POINT Z (13513805.884310005 4499282.967938185 0),yantai,POINT Z (11584309.365614036 3582110.8007241627 0),chengdu,2136.3898520569533,1104408,851454
1110,Yantai Railway Station,Xiangyangdong Railway Station,yantai,xiangyang,27,POINT Z (13511684.260940466 4515731.505384742 0),yantai,POINT Z (12484497.973662259 3771095.699993821 0),xiangyang,1268.697817229372,1104408,656290
1111,Yantai Railway Station,Xiangyangdong Railway Station,yantai,xiangyang,27,POINT Z (13511684.260940466 4515731.505384742 0),yantai,POINT Z (12492304.313400622 3776357.1652474827 0),xiangyang,1259.28943944581,1104408,656290
1112,Yantai Railway Station,Xiangyangdong Railway Station,yantai,xiangyang,27,POINT Z (13513805.884310005 4499282.967938185 0),yantai,POINT Z (12484497.973662259 3771095.699993821 0),xiangyang,1260.8455385646196,1104408,656290
1113,Yantai Railway Station,Xiangyangdong Railway Station,yantai,xiangyang,27,POINT Z (13513805.884310005 4499282.967938185 0),yantai,POINT Z (12492304.313400622 3776357.1652474827 0),xiangyang,1251.4340476294915,1104408,656290
1114,Yichangdong Railway Station,Shenzhenbei Railway Station,yichang,shenzhen,220,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,1058.215156205914,219552,36825407
1115,Yichangdong Railway Station,Shenzhenbei Railway Station,yichang,shenzhen,220,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,1046.3867951734169,219552,36825407
1116,Yichangdong Railway Station,Changshanan Railway Station,yichang,changsha,1,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,POINT Z (12585680.700380636 3267902.908761237 0),changsha,372.2235359596171,219552,3669011
1117,Yichangdong Railway Station,Jingzhou Railway Station,yichang,jingzhou,1,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,POINT Z (12490851.441092798 3551620.371458375 0),jingzhou,100.86654476195264,219552,375683
1118,Yichangdong Railway Station,Zhengzhoudong Railway Station,yichang,zhengzhou,1,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,605.1132537176654,219552,2554862
1119,Yichangdong Railway Station,Zhengzhoudong Railway Station,yichang,zhengzhou,1,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,597.773929457086,219552,2554862
1120,Yichangdong Railway Station,Zhengzhoudong Railway Station,yichang,zhengzhou,1,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,586.7623189789897,219552,2554862
1121,Yichangdong Railway Station,Enshi Railway Station,yichang,enshi,222,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,POINT Z (12187202.649491353 3548870.8135429723 0),enshi,213.65817609451213,219552,281754
1122,Yichangdong Railway Station,Xiangyangdong Railway Station,yichang,xiangyang,7,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,POINT Z (12484497.973662259 3771095.699993821 0),xiangyang,202.1519208447881,219552,656290
1123,Yichangdong Railway Station,Xiangyangdong Railway Station,yichang,xiangyang,7,POINT Z (12397093.558099015 3588816.0597668192 0),yichang,POINT Z (12492304.313400622 3776357.1652474827 0),xiangyang,210.3253531317896,219552,656290
1124,Yichun Railway Station,Changshanan Railway Station,yichun,changsha,816,POINT Z (12738466.604089849 3222631.258319675 0),yichun,POINT Z (12585680.700380636 3267902.908761237 0),changsha,159.35198369001768,976368,3669011
1125,Yichun Railway Station,Changshanan Railway Station,yichun,changsha,816,POINT Z (12733143.67528686 3222331.151928164 0),yichun,POINT Z (12585680.700380636 3267902.908761237 0),changsha,154.3441414147166,976368,3669011
1126,Yichun Railway Station,Nanchangxi Railway Station,yichun,nanchang,159,POINT Z (12738466.604089849 3222631.258319675 0),yichun,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,198.63784785320792,976368,165182
1127,Yichun Railway Station,Nanchangxi Railway Station,yichun,nanchang,159,POINT Z (12738466.604089849 3222631.258319675 0),yichun,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,184.15175372166425,976368,165182
1128,Yichun Railway Station,Nanchangxi Railway Station,yichun,nanchang,159,POINT Z (12733143.67528686 3222331.151928164 0),yichun,POINT Z (12903527.68979243 3333138.4191122646 0),nanchang,203.24606480776745,976368,165182
1129,Yichun Railway Station,Nanchangxi Railway Station,yichun,nanchang,159,POINT Z (12733143.67528686 3222331.151928164 0),yichun,POINT Z (12889426.821284538 3328096.3294252153 0),nanchang,188.70796086523364,976368,165182
1130,Yingkoudong Railway Station,Shenyangbei Railway Station,yingkou,shenyang,3,POINT Z (13628219.020785518 4956939.23837321 0),yingkou,POINT Z (13736830.159574749 5111054.63839367 0),shenyang,188.54160281635504,705263,1856331
1131,Yingkoudong Railway Station,Shenyangbei Railway Station,yingkou,shenyang,3,POINT Z (13628219.020785518 4956939.23837321 0),yingkou,POINT Z (13740069.758467756 5133636.519699833 0),shenyang,209.1232094921098,705263,1856331
1132,Yingkoudong Railway Station,Shenyangbei Railway Station,yingkou,shenyang,3,POINT Z (13628219.020785518 4956939.23837321 0),yingkou,POINT Z (13735475.647499198 5129912.210218164 0),shenyang,203.5279660461262,705263,1856331
1133,Yingkoudong Railway Station,Jinzhounan Railway Station,yingkou,jinzhou,129,POINT Z (13628219.020785518 4956939.23837321 0),yingkou,POINT Z (13550125.13633295 4734100.665095277 0),jinzhou,236.12641641594368,705263,5384170
1134,Yingkoudong Railway Station,Jinzhounan Railway Station,yingkou,jinzhou,129,POINT Z (13628219.020785518 4956939.23837321 0),yingkou,POINT Z (13483083.615538811 5014414.9296087455 0),jinzhou,156.1017006285595,705263,5384170
1135,Yingkoudong Railway Station,Liaoyang Railway Station,yingkou,liaoyang,448,POINT Z (13628219.020785518 4956939.23837321 0),yingkou,POINT Z (13710390.248087237 5053805.975321391 0),liaoyang,127.0247035944536,705263,2437717
1136,Yongzhou Railway Station,Shenzhenbei Railway Station,yongzhou,shenzhen,111,POINT Z (12419360.15130254 3055893.2417004863 0),yongzhou,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,557.6126627211954,88935,36825407
1137,Yongzhou Railway Station,Shenzhenbei Railway Station,yongzhou,shenzhen,111,POINT Z (12419360.15130254 3055893.2417004863 0),yongzhou,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,544.5280999086765,88935,36825407
1138,Yongzhou Railway Station,Changshanan Railway Station,yongzhou,changsha,187,POINT Z (12419360.15130254 3055893.2417004863 0),yongzhou,POINT Z (12585680.700380636 3267902.908761237 0),changsha,269.4635856156626,88935,3669011
1139,Yongzhou Railway Station,Yueyangdong Railway Station,yongzhou,yueyang,82,POINT Z (12419360.15130254 3055893.2417004863 0),yongzhou,POINT Z (12601695.653097484 3422610.9656750713 0),yueyang,409.54624194578304,88935,230210
1140,Zaozhuang Railway Station,Xuzhoudong Railway Station,zaozhuang,xuzhou,3277,POINT Z (13057768.324844984 4134225.4155090884 0),zaozhuang,POINT Z (13046827.58446825 4064579.1791325477 0),xuzhou,70.50034071838311,677724,2532907
1141,Zaozhuang Railway Station,Xuzhoudong Railway Station,zaozhuang,xuzhou,3277,POINT Z (13057768.324844984 4134225.4155090884 0),zaozhuang,POINT Z (13057708.465683108 4064976.037093318 0),xuzhou,69.24940428689493,677724,2532907
1142,Zhengzhou Railway Station,Changshanan Railway Station,zhengzhou,changsha,19,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12585680.700380636 3267902.908761237 0),changsha,867.0829535268518,2554862,3669011
1143,Zhengzhou Railway Station,Changshanan Railway Station,zhengzhou,changsha,19,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12585680.700380636 3267902.908761237 0),changsha,864.2201694726783,2554862,3669011
1144,Zhengzhou Railway Station,Changshanan Railway Station,zhengzhou,changsha,19,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12585680.700380636 3267902.908761237 0),changsha,862.2218252244342,2554862,3669011
1145,Zhengzhou Railway Station,Wuhan Railway Station,zhengzhou,wuhan,1768,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,553.9021948382398,2554862,2555926
1146,Zhengzhou Railway Station,Wuhan Railway Station,zhengzhou,wuhan,1768,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,554.0447156032566,2554862,2555926
1147,Zhengzhou Railway Station,Wuhan Railway Station,zhengzhou,wuhan,1768,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (12737039.410628188 3582129.747412952 0),wuhan,558.269219639247,2554862,2555926
1148,Zhengzhoudong Railway Station,Nanjingnan Railway Station,zhengzhou,nanjing,28,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,1369.3323298960397,2554862,2777090
1149,Zhengzhoudong Railway Station,Nanjingnan Railway Station,zhengzhou,nanjing,28,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,671.3063841820292,2554862,2777090
1150,Zhengzhoudong Railway Station,Nanjingnan Railway Station,zhengzhou,nanjing,28,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,662.7164389268457,2554862,2777090
1151,Zhengzhoudong Railway Station,Nanjingnan Railway Station,zhengzhou,nanjing,28,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,1371.6757617186092,2554862,2777090
1152,Zhengzhoudong Railway Station,Nanjingnan Railway Station,zhengzhou,nanjing,28,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,681.4239083066905,2554862,2777090
1153,Zhengzhoudong Railway Station,Nanjingnan Railway Station,zhengzhou,nanjing,28,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,673.0010377649556,2554862,2777090
1154,Zhengzhoudong Railway Station,Nanjingnan Railway Station,zhengzhou,nanjing,28,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13073769.73944196 2824412.1832262203 0),nanjing,1379.5572031955635,2554862,2777090
1155,Zhengzhoudong Railway Station,Nanjingnan Railway Station,zhengzhou,nanjing,28,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13223996.056399565 3759466.325389543 0),nanjing,703.2779352621106,2554862,2777090
1156,Zhengzhoudong Railway Station,Nanjingnan Railway Station,zhengzhou,nanjing,28,POINT Z (12625747.103720611 4129193.312293491 0),zhengzhou,POINT Z (13223864.8071577 3775000.887935812 0),nanjing,695.1237736095843,2554862,2777090
1157,Zhengzhoudong Railway Station,Shenzhenbei Railway Station,zhengzhou,shenzhen,7,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,1556.0493412256917,2554862,36825407
1158,Zhengzhoudong Railway Station,Shenzhenbei Railway Station,zhengzhou,shenzhen,7,POINT Z (12665102.824952329 4131340.78980733 0),zhengzhou,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,1546.427445074429,2554862,36825407
1159,Zhengzhoudong Railway Station,Shenzhenbei Railway Station,zhengzhou,shenzhen,7,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12702900.096578721 2575750.574298596 0),shenzhen,1554.673904758548,2554862,36825407
1160,Zhengzhoudong Railway Station,Shenzhenbei Railway Station,zhengzhou,shenzhen,7,POINT Z (12651851.083820414 4129586.1345924106 0),zhengzhou,POINT Z (12693088.623529322 2585166.595883038 0),shenzhen,1544.9699823066192,2554862,36825407
